Ele,Cap,Num,Oper_Year,Avg_Temp,Precip,Pop,Built_Area,GDP,GDP_Growth,Tert_Share,Retail_Sale,Gas_Supply,BA_Rate
544.5359517919125,812.3572123344142,2.324012235289278,1.0,20.076381130628043,1327.6491941188315,430.1881116262506,10.0,24576.915923252778,2.19971390993752,43.405761184243566,177173367.4420964,0.0,0.2133649201615485
403.59629397251007,462.6121977853575,1.0,1.0,11.190693241932115,1341.6159111063303,360.9900832863554,129.7704887457185,10558.1334205617,6.0006529927873045,37.52486863715557,20338171.611671433,0.0,0.2762426891685203
423.29312388136685,253.75388056986398,1.5876870799288167,1.0,16.43347657849783,250.6218610757209,298.8330851770664,1237.3100423953665,25030.791153166647,4.4631339814569095,45.81540577269622,56800538.68721776,12895.281574072525,0.11542615780760794
396.3002426214632,857.3074554562618,1.0,1.7598067151223769,12.928925261256436,410.1405672166643,592.816175076774,1326.8340405219192,18224.579316836753,6.980029319992061,41.14423152766287,27444771.86972845,0.0,0.17980078552018325
402.4741253738756,262.70967531330695,1.9064168886112496,1.0,16.168458690104682,295.57284504279585,801.184912401294,127.23898136858564,6694.034302008071,4.420245264452591,39.02993874244369,17726931.73706644,0.0,0.3898411187556175
406.934560789209,537.4773399926444,2.3228084978342327,1.0,0.0,1613.2581621901027,1800.0,300.39345766254354,26220.92742722135,-3.108192999491303,50.35342343682434,29939861.700057182,0.0,0.13462011255368175
533.5694966368014,662.1585791736924,8.0,1.0,9.92789095826028,299.99374240016124,355.5050581618336,10.0,9956.875299506512,8.049464362358014,41.0877859979227,13264379.082472567,0.0,0.32506551142715756
456.9586536573099,605.3952723018404,1.650025113774251,1.0,13.626950980977643,563.7089770800113,422.78835186370554,47.93665313704659,3899.011259105135,8.400370333334665,50.433229406583216,109822170.79738738,34855.4296186261,0.1
544.7199456420593,150.0,1.8021932519580524,1.0,11.838830366855351,172.99032053942443,233.3191089852057,10.0,7247.257587157131,2.5801782706056997,36.37190252387574,58857944.890530236,84790.74561803394,0.160211863990905
387.8639222270118,267.19390114747296,2.2745837304855407,4.183902724895494,17.53293551571601,219.90520898381095,330.9929321075317,128.3445537981752,3471.9399869396457,0.08539644449846549,35.18262466441519,79383100.94207412,0.0,0.21364376295014348
519.8262367864428,302.93483147812697,5.071221232021827,5.888760901620914,18.544552808703802,547.4591548697958,334.0364479226989,459.95938663294606,5924.089074357058,-1.4602330296084691,20.0,14095675.7308375,0.0,0.1284324671570411
511.86950169245563,204.42747732585642,1.0,1.0,13.709747116316924,774.688573791392,239.6784922633936,158.17245561886645,21469.623800127945,5.041515869108496,42.94526088132446,21778269.28619649,0.0,0.1279992577651598
474.1241711062699,717.2943252012896,4.132047285544937,1.0,19.31615417178238,1007.8867444184267,438.9583764731177,576.8200053783179,19501.13609847514,5.2804251573006775,50.07707434945441,16744515.640236354,0.0,0.13155094929506314
452.4461230203217,421.73529935473863,1.869610185758133,1.0,14.652853136331114,658.607526090843,346.1518092307916,10.0,6775.301367729646,5.046586634561364,39.97127764796813,15078046.055159539,0.0,0.24520769994630148
506.63296800894057,470.9113660109541,2.1462424066370547,1.0,15.002828050398344,239.4493963216323,349.461186443298,10.0,4440.580124258909,2.2600232283685715,44.77596211637587,39158669.63755487,0.0,0.18918139399463949
370.85117761868776,415.2001140820776,2.0431060424377345,1.0,23.352234274506934,1247.3496260820348,109.65778406715971,88.90983362908416,20466.882239471688,5.646050676897372,41.704939205228335,32175693.14225926,43514.31983636888,0.1645662221446576
420.7237711831996,312.1794161420014,2.213255370488326,1.910081779464019,17.969834544352157,196.16696773586844,390.5756071044597,208.04433286760806,2904.1154999741443,5.826344768510784,50.507181445218556,25159094.065473374,0.0,0.1533696513280802
530.6231474842385,280.55790933607096,2.3275568869728027,1.0,17.41630883511346,1242.5102040734985,352.53191353587596,135.87325951280215,8842.702885658593,-2.6149214392105318,55.296401801207715,1884858.6443879304,0.0,0.3316126981562585
458.53575327988995,494.04191699083833,1.8043099997883971,1.0,13.333927883969007,1208.4013778564592,192.19950298489977,432.90016343225045,1517.3838413816666,5.895024991303714,39.57809170930918,25715005.336867854,0.0,0.13699789313198668
444.8899088769165,536.5685772745541,1.3862009163469629,1.0,22.955456523853638,50.0,152.58935543544715,155.2442925984588,21190.026121441304,4.276187243180083,48.148568112721364,72997736.37727587,28702.57019236489,0.2383726542821821
446.8079478210663,918.973166504388,2.138127605933833,1.0,11.081422256664771,428.3739560457807,370.0690176784382,26.40172675209592,23913.365514916157,-0.4125664619809469,40.41993996787471,23665737.61897935,36722.44358268219,0.1814514601181336
463.0555307297115,297.8902906647834,1.0,1.0,18.386382730186654,1728.3777740274852,265.81327751224853,10.0,8457.470014499735,3.295594017239754,40.22117378438752,13522032.53028144,0.0,0.3067704782693652
217.70830535685417,622.371525082065,4.01421893607745,1.1546132806049065,26.05507189887046,368.5549550037135,373.7458030426106,65.99854295424176,7966.074358388431,10.595811923251292,34.28729451745979,17462837.227319106,0.0,0.13217179133357274
495.19106885256076,703.0954454663625,3.9271503816385143,1.0,20.010311845096332,955.6028964130402,636.213764650232,339.76504735554596,16151.880279374833,-0.9386268831003975,41.45512782323985,102104640.97708029,0.0,0.25329334343924775
436.78990362972183,462.955511971108,1.7969660503948492,1.0,24.0709615128426,1202.7347119977817,473.42865093826475,10.0,7244.711058691435,-2.03992362301663,35.75244436454696,42722545.737212665,6217.688150025009,0.20814121747521105
330.4210890242674,391.4533700367638,1.850422253196255,1.3705928399423901,16.955050447843707,555.3620456806998,425.75827423529654,19.272887333890424,15972.185559282652,5.997417329378127,48.43952824081601,55203849.51122208,0.0,0.2768230593825219
477.2691256888736,369.0633090673261,2.0384317354253216,1.0,14.875247390934287,337.8519966253133,241.06105284827936,595.1785341861901,20613.437845252494,2.4397827594102184,44.39521481169631,108066643.47766389,0.0,0.1
365.58630220677804,679.1062391432176,2.272771472610924,1.0,18.097241135490236,1772.3184217043986,538.2772979571711,75.3141513590622,7640.691586613734,5.156322737895011,32.386691092901884,34209677.936956234,116095.2979016854,0.2895603953039151
448.2041498919634,758.8320765006249,2.536840911849569,1.0,12.787942059578384,1916.198664212657,230.80288409435772,10.0,18001.314901196536,7.138942746600962,51.47366259391549,15272384.019210294,68612.8396673616,0.23354041936307562
415.86496379586094,412.44794120702386,1.5866430086360037,1.5484304524017625,14.533716878834985,308.52757022002817,346.19355622979265,10.0,21769.02647338786,9.554723732613322,33.81205062853814,10016030.911760552,0.0,0.25453912605561535
561.6518621161975,273.510981156141,1.9049282527309823,1.0,12.821783271165117,481.06723016388366,556.5141450655002,166.28372952218277,26534.97612108123,-1.6354618459545147,49.14944563528696,27690912.964335173,0.0,0.23935220150330308
410.3563834315975,443.4284154552785,2.1620229224250314,2.5730398280217686,27.0,294.366948299307,802.8245922797623,10.0,13658.6807022217,5.253677324038069,35.0782320791209,13042771.863037616,6877.662070491844,0.3034539480671157
254.12630439654657,570.5278904308155,4.0830215016046285,1.0,9.870412776254673,1265.6263868763642,1716.1079553076806,43.59726373750914,9727.586695425916,9.296940026048077,40.05945956648576,64159611.876403615,0.0,0.15795345272350647
253.5072511236671,215.7345431043642,1.0,2.0076675315219217,15.30649858625074,313.8471464115503,596.8963741766987,596.499854798702,16972.464574619513,9.282731354593887,36.12247483993587,177633396.57374206,0.0,0.207272074611421
435.0246743869039,749.211435031808,2.4164971864814695,1.0,15.711273919537776,877.5374074439709,617.0865574102646,437.49695538231487,14192.507565202068,7.797030554973748,49.42577790112636,11062697.36784973,9323.085409407613,0.1421810665957746
454.74159337507996,282.7722428687108,1.0,1.0,15.941233747895254,162.17581820586713,365.4996706466146,10.0,22687.382311470672,8.351498061516708,36.73974596644972,47587980.25152995,0.0,0.10963916935678039
508.2255270074225,351.78264175174286,2.0400030745935003,4.8908696962343745,16.61208773925337,550.4808803310502,839.8751693252623,267.1138648188664,10514.413162617075,2.321036129478117,43.49165657561434,23208086.682384815,0.0,0.21839057478365842
187.10012703340433,517.1243484208443,2.0350143082924994,1.0,18.10872071158304,964.0346687414769,650.8928802525087,178.13002590404912,200.0,5.386073376844726,21.75128059226806,37695315.439574964,14268.83150553504,0.39823230289190564
378.2976832725922,391.8469981208555,1.0,10.681485294132903,17.598868801906196,776.3649812694821,349.1044920332797,272.5288361661003,377.1833295483174,9.253801424388056,70.9783390917289,10324805.300069995,0.0,0.25385382252598937
514.765852996966,645.9295198555426,2.4467421238962364,1.0,18.53362734184219,590.2229694711547,194.4478309691439,218.1520677710706,20575.620141027244,-1.861403947756052,42.292479951370154,17010472.447976463,42823.369096887436,0.21266811724455156
488.0626968076118,412.16683879518575,2.153210622952149,1.0,21.678805639121,624.2050618243381,219.9455767838575,10.0,16565.46418105978,6.5948617895946935,37.48429613833416,32655533.912548516,0.0,0.15605192696567138
511.5851287949654,631.8947451610162,2.5946750986289002,3.143317320214741,23.62700907180077,245.6882521966701,316.52548774931876,10.0,22490.30852091829,6.290158571919936,39.76203738293533,25521291.5433814,0.0,0.22879844686737008
525.6907145427122,465.3198563707191,2.2140247568287443,5.159265810042445,20.49740512768593,712.0750499187599,763.6896107837205,10.0,200.0,6.868497644855263,44.67427315136532,11379118.611203995,0.0,0.3078119207461894
402.63248998209457,566.5943249120764,3.297239548207919,1.0,13.570382378393546,181.29951409953594,451.8891104437055,10.0,237.81343150935476,6.5480172042386355,43.34088166738436,64647619.69136596,0.0,0.26590032686583304
476.2621946841396,661.5470933006708,2.002679289816195,2.256334948422008,22.686249066640094,476.42550687728357,267.3171046415907,188.01825819547736,4308.9166687486295,-2.6165914344358954,37.42038392747986,29149822.80255687,0.0,0.24377157612518222
393.07591958823537,231.7664489651956,2.6370967669804624,1.2306491296628415,14.479426184858635,450.5579403982781,438.14806200464653,377.22393741885486,24957.259463761806,-1.0079901180906623,57.70567322715875,70816402.34521571,0.0,0.13322223134123934
384.9752213599559,463.16701259625,2.541425415549191,1.0,21.238723877302984,651.3595804639052,432.42917429090966,145.33042220275053,2468.672554372016,9.594069267558737,34.847113194744544,29965269.997640893,0.0,0.22711017189828922
258.63914466338116,500.02833044843004,1.0,2.2558556887142793,13.125702033748105,435.2436231143613,5.0,1024.6547484835792,5192.956282316778,5.796127357500872,44.50693059438067,12000548.688448597,0.0,0.16578594604122776
515.2554515054983,267.94815210641707,2.2317124155655703,3.008318940181754,9.339437004708435,350.7571883354017,353.0317898859791,489.97496019109286,3208.9206399980385,-0.17632486377665654,40.282092874089464,32466021.023955263,26913.33794078752,0.33528619763818623
572.9930283625522,318.6363493481383,2.0811500039917,1.0,14.592376728738206,529.1439074899212,653.2473436913084,504.7480074901339,21133.454051200697,4.864727298460976,41.55051663211601,25034916.655702647,0.0,0.1216346030134786
354.82428453495277,348.14552036145034,1.1705968132370819,1.0,12.797678150564945,240.52440005184866,270.56607729077507,61.55642127295514,26753.474856039582,10.631405224035577,38.47697319789281,26931976.031205166,0.0,0.21750997402973013
445.15514370104427,337.23117167697137,2.5753019580165586,1.3886344669351895,19.32294012441714,954.3940398605151,638.0273455337287,30.843076022000606,5748.309295169522,11.765150115533332,44.52349778251343,24591536.149634115,17735.17695128385,0.16753045557807333
494.477254102408,577.7874213149418,2.2220543993979613,2.3639487382249986,25.388827531286143,770.5397231054685,570.652239837587,219.50830521938093,5504.153093907153,-1.305968115050334,50.233303837755855,22061915.087729063,0.0,0.1328150217108956
536.9356153953969,225.6844432925463,2.514289312705403,1.4662072183283064,27.0,632.5848086539125,206.7503651048127,76.90801410879048,5760.696641887784,8.609743678084074,41.097394110282956,17734542.835099082,0.0,0.22485081744145066
331.4288328073481,279.41443098760027,2.2391689842320512,1.0,11.954490675534034,1273.5127167775327,369.1282210518151,147.93215398251849,38288.60731334022,-2.3038663445349723,46.90784049028227,46599268.40455264,0.0,0.20272997522015063
505.5836177152515,191.97289916749455,2.1010980838250246,1.0,13.002291935702798,479.309993188707,179.42787608259195,352.4133095812595,19184.717181664746,-1.1505269056547966,57.30584851285905,16045334.262889573,35747.991642116955,0.20334554904922217
519.4193241911746,513.3476411568561,3.966024368924934,2.200675276102513,15.246411377881007,872.5334350551398,217.5055144999647,113.46625647928074,5405.682847748019,5.6228255433448355,39.18989614839177,16285264.179000854,88916.01922164248,0.15160197780321083
512.2909963790609,684.6247049550565,5.036587011986119,1.0,14.462307240850052,576.8031774513104,511.6603025683356,10.0,19642.249608351387,4.318646207055592,43.279166162405026,159315640.85411137,0.0,0.20432311526225938
256.40831322512616,726.5833197240217,1.8554966421377839,9.256113216531766,23.831680425684173,767.4243855746143,430.53709092250165,10.0,6510.88153378711,4.354878613097222,36.69116233141998,66979560.00543973,0.0,0.2603845059607498
457.67552784523053,481.45752812679666,2.2754780548575204,2.1878457994788834,20.667291631013217,338.6523829694726,422.9703431639525,313.07841339268873,20472.524367175498,3.7979954198927235,41.42822566137743,16646476.628818259,86763.00399778486,0.3438769283929767
419.61329848340534,292.35425201362295,2.185960928929058,1.0,19.08741632370009,549.6756594752289,314.0303244075164,139.4841472479991,3540.1790052486463,7.108579778770182,34.239822823713794,6859459.456826089,5409.305338540395,0.19226961340306278
554.7958316375648,160.07401986022936,1.0,1.0,19.463040056921297,1007.7872375866638,267.49664113291175,10.0,17016.689451245406,0.2525610108359463,45.11249923159871,71493999.021108,0.0,0.2316913128169233
496.9709833966645,941.2168821651118,1.0,2.208852207186715,16.688862613366744,306.0369670508169,107.35561546519979,10.0,10642.070379487062,2.6077204319349327,45.587638718782365,45528856.18710068,0.0,0.14854002497965355
441.67134348440356,543.664669735487,1.9966477752301213,8.940140141554835,14.151661842307947,463.79670918540256,484.98215070026976,79.98099665233048,16941.96557231703,2.74919397489543,36.22374532994382,34559965.954991914,0.0,0.3052233900721851
437.8466260626107,503.93109695719994,2.3189543236648116,2.6060706209841875,20.04799079305861,589.5969414638354,310.80373981903324,169.59888023083582,2162.0840168782875,6.563976257580425,40.811115752531066,200000000.0,0.0,0.11252702926632877
515.8488055011276,472.86968972245927,2.7253422935011002,1.3731336262536349,22.543018074135418,1020.5119232970918,177.6254319934336,10.0,1188.6895066480286,7.164280342846782,42.803708084296574,1499670.5057427331,0.0,0.11482149891422722
441.81315395404954,502.1067624552765,2.3197068838500168,1.0,22.711274396808797,349.6372786688137,717.9297005043508,120.58939233033816,4035.9338718191775,6.545270719477057,52.589855167990876,16387724.614270795,0.0,0.2532348059778968
282.7227733751748,354.1529307500262,1.7956749657205402,1.866978330458354,9.708123960151422,562.6928055059033,430.6020645815264,97.08514084036581,13360.599931413606,5.725041449802028,49.69802318039531,500000.0,0.0,0.32267515912644806
468.49717207004136,229.00420555123227,1.446757272377232,1.0,6.739951826480465,81.22066160315741,120.91157351371668,93.22271794525132,7598.889233188937,6.716673489536256,39.25429477597997,198232047.37134245,4009.494915049731,0.14906226649051832
332.56286686402456,413.4569986721825,3.5072114290122047,1.0,0.0,1074.71715895759,305.3089626072025,136.02896106683946,4624.192184695187,8.503840849729674,42.2475849765725,125193587.49631935,0.0,0.1
510.34340990099844,395.1095866753921,3.7479036764558145,1.0,9.477457299335056,782.8743919735138,170.9711184159359,71.06887773135098,17421.180830560068,4.2285175292907375,41.451476012760345,28895035.580462713,0.0,0.28599474519081874
481.176212021945,560.0901802724604,2.3927946695684557,1.0,14.419446638030069,200.91887520255548,240.2787667408727,193.26266461860476,12675.545104498455,-2.0200778214310193,36.4876816827136,164909649.43589985,49792.3670683936,0.2670914091396545
411.79044880942445,446.39223057708773,1.0,1.0,12.843966828980871,99.23134190669471,203.2622849178876,36.27678384786031,200.0,2.7347354701036632,43.27717074830346,17467235.170943733,790.3091203814982,0.11367513902258748
319.2518042033543,471.97272049349203,2.109675221915384,1.0,14.219791693133741,503.4842139429786,411.15135810369844,259.2238176611343,19223.92587624787,-0.7266386145829329,38.08877026702489,17002265.929053992,6746.557120187414,0.18495582463580618
405.278310194111,576.1974480277219,2.1434404360632096,2.844018787040436,18.906807863201443,678.4053758924009,719.6651316752043,121.55766321862491,15082.883570688042,-1.370279387906404,43.11008844269632,18135919.106693987,0.0,0.3767699899529573
393.20678980330894,264.95832490037577,3.1410467705122893,2.0015550883385345,16.10760827353278,868.0156603720051,381.69493176254775,441.49309991825845,3640.769837406437,5.732108256580303,38.487994958885956,19953564.51907883,0.0,0.27713849109567684
418.0237030848818,1000.0,1.707357605924404,3.764230890823147,10.52260892326843,373.31329887953024,1764.3633201957382,415.4209560015088,200.0,10.244399435866928,34.12192572534707,45103326.299510874,0.0,0.14761093373967868
387.92863670794185,418.8768160288917,1.0,1.0,19.574060963563387,477.0241346463172,1800.0,375.30225474731236,18241.222578016932,5.116479151512603,47.3543630112071,2592669.577452944,0.0,0.26179986545859035
